student,p_i,v_i,e_i,I1,I2
1,0.4904471505559669,0.4,0.38167156068015784,0.4580058728161894,1.0686803699044418
2,0.22443528759315462,0.4,0.5153806184590308,0.618456742150837,1.4430657316852862
3,0.7189844107556749,0.4,0.07459896840421322,0.08951876208505587,0.208877111531797
4,0.6012947301285728,0.4,0.40702413057157516,0.48842895668589015,1.1396675656004103
5,0.6565932452438819,0.4,0.42031922424488444,0.5043830690938613,1.1768938278856764
6,0.4145164802024606,0.4,0.6727350144429436,0.8072820173315323,1.8836580404402419
7,0.5877962560087802,0.4,0.07438508366709924,0.08926210040051909,0.20827823426787787
8,0.556933881848422,0.4,0.12663634951927208,0.1519636194231265,0.3545817786539618
9,0.10693443678555253,0.4,0.4496010680818284,0.5395212816981941,1.2588829906291195
10,0.6328784609507819,0.4,0.7505806389910923,0.9006967667893107,2.101625789175058
11,0.49514114863557157,0.4,0.3172119112762516,0.3806542935315019,0.8881933515735044
12,0.5140170210587078,0.4,0.38702370587134216,0.4644284470456106,1.083666376439758
13,0.03815840754746802,0.4,0.18496540639766568,0.2219584876771988,0.5179031379134639
14,0.5474892880014616,0.4,0.045682349596138365,0.05481881951536604,0.1279105788691874
15,0.2832147171024699,0.4,0.4788916987540395,0.5746700385048473,1.3408967565113104
16,0.47082003434153763,0.4,0.013396980304187206,0.016076376365024646,0.03751154485172417
17,0.8556377720131061,0.4,0.038921372283669854,0.046705646740403825,0.10897984239427559
18,0.6487421768619711,0.4,0.10670248253780802,0.12804297904536963,0.29876695110586243
19,0.8176801207123656,0.4,0.24504888999294847,0.2940586679915381,0.6861368919802556
20,0.5716878378043042,0.4,0.5211955070080618,0.6254346084096741,1.459347419622573
21,0.49030051601132413,0.4,0.333583076528303,0.4002996918339636,0.9340326142792483
22,0.6512839998996882,0.4,0.2667853387519953,0.32014240650239434,0.7469989485055868
23,0.8978163186557218,0.4,0.3136548609189837,0.37638583310278045,0.8782336105731543
24,0.3949639311453752,0.4,0.7254704571551178,0.8705645485861414,2.03131728003433
25,0.37599483895377767,0.4,0.16124464156919435,0.1934935698830332,0.4514849963937442
26,0.46362284052281333,0.4,0.372433806470037,0.4469205677640444,1.0428146581161035
27,0.4772973990438747,0.4,0.4275571950882515,0.5130686341059018,1.1971601462471042
28,0.6128017210026597,0.4,0.5083606425746066,0.6100327710895278,1.4234097992088983
29,0.5913912645120202,0.4,0.13856209522642457,0.16627451427170947,0.38797386663398875
30,0.22608195558168787,0.4,0.3537418958964058,0.424490275075687,0.9904773085099362
31,0.10498325306849698,0.4,0.22057056427251384,0.2646846771270166,0.6175975799630388
32,0.36345782535092286,0.4,0.012432171429367728,0.014918605715241272,0.03481008000222963
33,0.9487437991148303,0.4,0.02921458446018141,0.03505750135221769,0.08180083648850794
34,0.38308499527711937,0.4,0.15796153735270888,0.18955384482325063,0.44229230458758484
35,0.47080915978956567,0.4,0.5674803798611577,0.6809764558333893,1.5889450636112417
36,0.35488384617572977,0.4,0.3729907040496452,0.44758884485957423,1.0443739713390066
37,0.6493858615471879,0.4,0.011838751867036007,0.014206502240443208,0.03314850522770082
38,0.3490514414684519,0.4,0.47499893173127616,0.5699987180775313,1.3299970088475732
39,0.476206429807073,0.4,0.0146236426258846,0.01754837115106152,0.04094619935247688
40,0.7459151768862732,0.4,0.503076544586329,0.6036918535035948,1.408614324841721
41,0.6393382670983185,0.4,0.6167667713927975,0.7401201256713569,1.7269469598998328
42,0.6330118061740413,0.4,0.3781623010714922,0.4537947612857906,1.058854443000178
43,0.4205596056620363,0.4,0.06888484342220205,0.08266181210664246,0.19287756158216574
44,0.6197072621799234,0.4,0.07863678158055769,0.09436413789666923,0.2201829884255615
45,0.21141090586395522,0.4,0.3258933821857303,0.3910720586228763,0.9125014701200447
46,0.33370472143486823,0.4,0.08394224219252487,0.10073069063102984,0.23503827813906963
47,0.7172660531216734,0.4,0.13349481013694345,0.16019377216433214,0.3737854683834416
48,0.14959129072192118,0.4,0.09774025729930891,0.11728830875917068,0.2736727204380649
49,0.6457097163027823,0.4,0.24662236698966322,0.29594684038759583,0.690542627571057
50,0.2301400462475497,0.4,0.18859930564187488,0.22631916677024985,0.5280780557972496
51,0.23767906616419449,0.4,0.4256007523342432,0.5107209028010918,1.191682106535881
52,0.7591026785268904,0.4,0.010746356616155694,0.012895627939386834,0.030089798525235942
53,0.3757827277501856,0.4,0.11184682490181184,0.1342161898821742,0.31317110972507317
54,0.5070516176885984,0.4,0.1704908500262023,0.20458902003144275,0.47737438007336636
55,0.20276186153290998,0.4,0.1767722164893723,0.21212665978724676,0.4949622061702424
56,0.279508995388358,0.4,0.36057025853742686,0.4326843102449122,1.0095967239047952
57,0.23717320477679876,0.4,0.15193647191653725,0.1823237662998447,0.4254221213663043
58,0.13772735556770732,0.4,0.32231261551193224,0.38677513861431867,0.9024753234334102
59,0.47763080163103877,0.4,0.3137106775016836,0.37645281300202027,0.8783898970047139
60,0.4823734979100249,0.4,0.12418770118583741,0.14902524142300488,0.3477255633203447
61,0.564900887561808,0.4,0.2834396624653485,0.3401275949584182,0.7936310549029758
62,0.8737967445465622,0.4,0.33086095868179244,0.3970331504181509,0.9264106843090187
63,0.28071442796063567,0.4,0.11257947827723908,0.1350953739326869,0.3152225391762694
64,0.6285329793962856,0.4,0.8364242807646096,1.0037091369175315,2.3419879861409068
65,0.050630901413861173,0.4,0.17476308133631913,0.20971569760358294,0.4893366277416935
66,0.3982700244545785,0.4,0.4182564668530009,0.5019077602236011,1.1711181071884025
67,0.5206728806937042,0.4,0.300604421792668,0.3607253061512016,0.8416923810194703
68,0.1696018289185664,0.4,0.5341038740043867,0.6409246488052641,1.4954908472122828
69,0.3427977621437365,0.4,0.09468121675814946,0.11361746010977934,0.2651074069228185
70,0.518838594183259,0.4,0.18526202851219892,0.2223144342146387,0.518733679834157
71,0.7291520871305813,0.4,0.31177461534073153,0.3741295384088778,0.8729689229540483
72,0.9639693607573057,0.4,0.6045716001756765,0.7254859202108117,1.692800480491894
73,0.15899395859212218,0.4,0.38955820585541456,0.46746984702649746,1.0907629763951607
74,0.5707472467184479,0.4,0.3307706667448048,0.3969248000937658,0.9261578668854534
75,0.14373197101018403,0.4,0.08607699312761417,0.10329239175313701,0.24101558075731966
76,0.24181614150941083,0.4,0.08299647000334857,0.09959576400401829,0.23239011600937598
77,0.21031288737163067,0.4,0.3430810580852889,0.41169726970234666,0.9606269626388088
78,0.572537217144526,0.4,0.8517342200223701,1.022081064026844,2.384855816062636
79,0.7526464739147583,0.4,0.30410506276056803,0.3649260753126816,0.8514941757295904
80,0.6703941601297866,0.4,0.1892374873907945,0.22708498486895337,0.5298649646942245
81,0.6952029022707936,0.4,0.05017192527446489,0.06020631032935786,0.14048139076850166
82,0.7593623627153558,0.4,0.2869779313763762,0.3443735176516515,0.8035382078538534
83,0.5175907320515711,0.4,0.19618093841499373,0.23541712609799248,0.5493066275619825
84,0.4020521239385167,0.4,0.3994070079454023,0.4792884095344827,1.1183396222471262
85,0.6285019955984846,0.4,0.021855097000910623,0.026226116401092747,0.06119427160254974
86,0.39292885012198897,0.4,0.2829931313737707,0.33959175764852484,0.7923807678465579
87,0.48856802841395824,0.4,0.0471553294736007,0.056586395368320844,0.13203492252608195
88,0.03528045410053188,0.4,0.2839322256647843,0.34071867079774115,0.7950102318613961
89,0.44851226594215476,0.4,0.24181034024274778,0.2901724082912973,0.6770689526796937
90,0.43153130592769734,0.4,0.017729431718457825,0.021275318062149388,0.04964240881168191
91,0.2623236497676678,0.4,0.2416754637004548,0.29001055644054574,0.6766912983612734
92,0.5121026065892492,0.4,0.3197821518733363,0.38373858224800356,0.8953900252453416
93,0.9665882522989816,0.4,0.08549718516073966,0.1025966221928876,0.23939211845007102
94,0.7000565484728922,0.4,0.16552306374861298,0.19862767649833557,0.4634645784961163
95,0.6178939586594865,0.4,0.3641481232092616,0.43697774785111393,1.0196147449859325
