student,p_i,v_i,e_i,I1,I2
1,0.020112843246946455,0.2,0.15273157973869414,0.24437052758191063,0.3665557913728659
2,0.9669403060592838,0.2,0.3175658193855259,0.5081053110168415,0.7621579665252621
3,0.5203299089506628,0.2,0.38713627034862286,0.6194180325577966,0.9291270488366948
4,0.252583815368862,0.2,0.41744812684225785,0.6679170029476126,1.0018755044214187
5,0.4641348319750518,0.2,0.12551954809178073,0.20083127694684919,0.30124691542027376
6,0.6776835347188128,0.2,0.380401814472463,0.6086429031559408,0.9129643547339112
7,0.4223456671713022,0.2,0.10302056901469407,0.16483291042351053,0.24724936563526576
8,0.541831475820808,0.2,0.055593196050111635,0.08894911368017862,0.1334236705202679
9,0.5045243942525687,0.2,0.03394160250657016,0.05430656401051226,0.08145984601576839
10,0.09382291951911698,0.2,0.07585139049846916,0.12136222479755066,0.18204333719632598
11,0.881036659714151,0.2,0.47301585324280926,0.7568253651884949,1.1352380477827422
12,0.35279642672073463,0.2,0.2018849756312655,0.32301596101002483,0.4845239415150372
13,0.6535791863499173,0.2,0.4479038742300202,0.7166461987680324,1.0749692981520484
14,0.5926166882437001,0.2,0.38821599514107574,0.6211455922257212,0.9317183883385818
15,0.7905400468529369,0.2,0.7132118751560512,1.141139000249682,1.711708500374523
16,0.6613319255870189,0.2,0.1360773122956778,0.21772369967308447,0.3265855495096267
17,0.8484980038211394,0.2,0.4486139966337336,0.7177823946139738,1.0766735919209605
18,0.7033537288168146,0.2,0.05812280034627261,0.09299648055403618,0.13949472083105427
19,0.023627097844030664,0.2,0.18191966223475342,0.2910714595756055,0.4366071893634082
20,0.44367064113353843,0.2,0.039177875865329975,0.06268460138452796,0.09402690207679194
21,0.9745334005889843,0.2,0.43525787561620266,0.6964126009859243,1.0446189014788863
22,0.8544551465868301,0.2,0.31121009458809173,0.4979361513409468,0.7469042270114201
23,0.21909739319442556,0.2,0.3852050167816531,0.616328026850645,0.9244920402759673
24,0.452196407815453,0.2,0.14418706650356122,0.23069930640569797,0.3460489596085469
25,0.4364201349138031,0.2,0.26908512044860233,0.4305361927177638,0.6458042890766456
26,0.2811183409618832,0.2,0.05373083737615508,0.08596933980184814,0.12895400970277218
27,0.4684515539076141,0.2,0.4961696494324611,0.7938714390919378,1.1908071586379065
28,0.6915351950017973,0.2,0.16196927051693855,0.25915083282710166,0.3887262492406525
29,0.9785591844262316,0.2,0.2602777553612692,0.4164444085780307,0.6246666128670461
30,0.9469273577713777,0.2,0.2936748036582633,0.4698796858532213,0.7048195287798319
31,0.5804635139697291,0.2,0.21486046175484874,0.343776738807758,0.5156651082116369
32,0.3347476418912812,0.2,0.5072932597369535,0.8116692155791256,1.2175038233686883
33,0.008532181427916563,0.2,0.5222738649960968,0.835638183993755,1.2534572759906324
34,0.5284859482619245,0.2,0.18147179201375624,0.29035486722201,0.435532300833015
35,0.28756706269018073,0.2,0.45461597729057934,0.727385563664927,1.0910783454973905
36,0.6139614174242567,0.2,0.07876825078028389,0.12602920124845424,0.18904380187268133
37,0.5982062643317281,0.2,0.11100948313057588,0.1776151730089214,0.26642275951338207
38,0.2475552307859925,0.2,0.011644359164951934,0.018630974663923095,0.02794646199588464
39,0.3658587796643697,0.2,0.17413804829448642,0.2786208772711783,0.4179313159067674
40,0.4211826137266573,0.2,0.5904864531241023,0.9447783249985637,1.4171674874978455
41,0.9286583291793051,0.2,0.23418788902128612,0.37470062243405783,0.5620509336510867
42,0.1898035223848245,0.2,0.3966260215619498,0.6346016344991198,0.9519024517486795
43,0.2385026693312174,0.2,0.26879095347339976,0.43006552555743965,0.6450982883361595
44,0.37147667557298425,0.2,0.8339279303675341,1.3342846885880546,2.0014270328820816
45,0.39470459119629925,0.2,0.24159746419698222,0.3865559427151716,0.5798339140727573
46,0.34757723965446496,0.2,0.21632669186815925,0.34612270698905484,0.5191840604835822
47,0.10802093374080973,0.2,0.21869269607861505,0.3499083137257841,0.5248624705886761
48,0.6981970343620562,0.2,0.0026200486868458023,0.004192077898953284,0.006288116848429925
49,0.4472726361798033,0.2,0.39751749222068666,0.6360279875530988,0.9540419813296479
50,0.39114287367304446,0.2,0.2424806241700313,0.3879689986720501,0.581953498008075
