student,p_i,v_i,e_i,I1,I2
1,0.042496833382437205,0.2,0.40432739501186543,0.6469238320189847,0.970385748028477
2,0.6616902509487085,0.2,0.3446593274554337,0.551454923928694,0.8271823858930408
3,0.6412631342185817,0.2,0.3681515031474316,0.5890424050358906,0.8835636075538359
4,0.7946186137099307,0.2,0.015711023368454216,0.02513763738952675,0.037706456084290116
5,0.18164280282810863,0.2,0.23812113922646538,0.3809938227623446,0.5714907341435169
6,0.36417910099149897,0.2,0.8870225611363856,1.419236097818217,2.1288541467273254
7,0.6917300356601073,0.2,0.3881345755346316,0.6210153208554106,0.9315229812831158
8,0.5931599735352526,0.2,0.24004320221540576,0.3840691235446492,0.5761036853169738
9,0.8147091540090103,0.2,0.48479582409500876,0.775673318552014,1.163509977828021
10,0.3033490997476683,0.2,0.2686743924671362,0.42987902794741795,0.6448185419211269
11,0.47972640726555105,0.2,0.1011324474734768,0.1618119159575629,0.2427178739363443
12,0.8149533544207639,0.2,0.47415989152962457,0.7586558264473994,1.137983739671099
13,0.2175660675753726,0.2,0.23171679274531945,0.37074686839251114,0.5561203025887667
14,0.9972726853211231,0.2,0.04980252834379562,0.07968404535007301,0.11952606802510948
15,0.7137975229516654,0.2,0.23911964839879207,0.38259143743806734,0.573887156157101
16,0.20942096796353937,0.2,0.25588219486753194,0.40941151178805113,0.6141172676820766
17,0.5238507740227639,0.2,0.07587412393581827,0.12139859829730924,0.18209789744596386
18,0.9371940898058471,0.2,0.430610290069285,0.688976464110856,1.033464696166284
19,0.13119636867862056,0.2,0.10233836865209124,0.163741389843346,0.24561208476501897
20,0.30438233981387863,0.2,0.05913445636844859,0.09461513018951775,0.14192269528427662
21,0.826969541978931,0.2,0.13810410725172018,0.2209665716027523,0.3314498574041284
22,0.3130498410999504,0.2,0.03073650782598196,0.04917841252157114,0.0737676187823567
23,0.39879842338660965,0.2,0.09421079362876725,0.1507372698060276,0.22610590470904138
24,0.25272961213707934,0.2,0.09254560426087347,0.14807296681739754,0.22210945022609632
25,0.3226454899517315,0.2,0.1065774627435367,0.17052394038965873,0.2557859105844881
26,0.6590978451590983,0.2,0.36589026621972554,0.5854244259515609,0.8781366389273413
27,0.8106243398072299,0.2,0.06457116536373994,0.10331386458198391,0.15497079687297585
28,0.44973684272283293,0.2,0.08674619810225068,0.13879391696360108,0.20819087544540163
29,0.8909617015071507,0.2,0.18634973374026542,0.29815957398442466,0.447239360976637
30,0.7205638188342909,0.2,0.20728169623091347,0.33165071396946155,0.49747607095419233
31,0.6147921712781264,0.2,0.5935785450049614,0.9497256720079383,1.4245885080119074
32,0.28349003852458515,0.2,0.2267882471284224,0.3628611954054759,0.5442917931082137
33,0.9480881177263086,0.2,0.22247287824171078,0.3559566051867373,0.5339349077801059
34,0.3788717927197202,0.2,0.5636524722036496,0.9018439555258393,1.352765933288759
35,0.7727642128960306,0.2,0.20829222275343662,0.3332675564054986,0.49990133460824787
36,0.5696375791611049,0.2,0.5380934760368398,0.8609495616589437,1.2914243424884153
37,0.9439083689275527,0.2,0.21652708143857802,0.34644333030172486,0.5196649954525873
38,0.2282100639803572,0.2,0.19430860734588662,0.3108937717534186,0.4663406576301279
39,0.783272332012486,0.2,0.7531219659666901,1.2049951455467043,1.8074927183200562
40,0.6248505287537179,0.2,0.42089825382381996,0.673437206118112,1.0101558091771679
41,0.4736051077299861,0.2,0.09326054702725306,0.1492168752436049,0.22382531286540733
42,0.6429689358175855,0.2,0.3180365922016227,0.5088585475225964,0.7632878212838945
43,0.23292948490200877,0.2,0.21335149338687923,0.34136238941900676,0.5120435841285101
44,0.41963906878083723,0.2,0.5841671650256154,0.9346674640409847,1.4020011960614769
45,0.31874658941846723,0.2,0.19881190745792632,0.3180990519326821,0.47714857789902315
46,0.48529531835272494,0.2,0.39441731781651246,0.63106770850642,0.9466015627596298
47,0.22684823923577252,0.2,0.329037785773198,0.5264604572371168,0.7896906858556751
48,0.3433953527736552,0.2,0.22551855402897172,0.36082968644635477,0.5412445296695321
49,0.37615353044862865,0.2,0.20895643805047226,0.33433030088075566,0.5014954513211334
50,0.5486882033844528,0.2,0.36377788219888296,0.5820446115182127,0.8730669172773191
51,0.7125678583605728,0.2,0.0548800240878103,0.08780803854049649,0.13171205781074471
52,0.2856267080723035,0.2,0.03987654777086463,0.06380247643338341,0.0957037146500751
53,0.4462725153630839,0.2,0.11397541879731099,0.1823606700756976,0.27354100511354634
54,0.7586093135785597,0.2,0.03244780713569888,0.05191649141711821,0.0778747371256773
