student,p_i,v_i,e_i,I1,I2
1,0.7041850006402733,0.1,0.10018250122028843,0.1803285021965192,0.22040150268463457
2,0.47781178243275646,0.1,0.6381175547582141,1.1486115985647853,1.4038586204680712
3,0.41643129544492874,0.1,0.21178828424166735,0.3812189116350012,0.4659342253316682
4,0.6094351114759189,0.1,0.7509060809451239,1.351630945701223,1.6519933780792728
5,0.7251855111613812,0.1,0.3421107084703908,0.6157992752467035,0.7526435586348599
6,0.5864459759657596,0.1,0.2921472417197998,0.5258650350956396,0.6427239317835596
7,0.5256176902082799,0.1,0.41782236737311795,0.7520802612716123,0.9192092082208596
8,0.4097269910500761,0.1,0.3968748031189232,0.7143746456140618,0.8731245668616311
9,0.6923382902935065,0.1,0.3837844085642309,0.6908119354156157,0.844325698841308
10,0.20197938333470672,0.1,0.15868996018649761,0.28564192833569574,0.3491179124102948
11,0.4944871016410922,0.1,0.7142623678901167,1.28567226220221,1.5713772093582568
12,0.6727122961655783,0.1,0.444820397242377,0.8006767150362786,0.9786048739332295
13,0.5720168658667765,0.1,0.0949740443495449,0.17095327982918082,0.2089428975689988
14,0.42919957840446343,0.1,0.38595361560671915,0.6947165080920945,0.8490979543347822
15,0.27531480786428764,0.1,0.31605533938572755,0.5688996108943096,0.6953217466486007
16,0.7895460982270159,0.1,0.09839843846774853,0.17711718924194736,0.21647656462904677
17,0.840982159516815,0.1,0.2240276642973144,0.40324979573516595,0.49286086145409175
18,0.2990877032634235,0.1,0.1128422595113076,0.20311606712035368,0.24825297092487672
19,0.5824279645306184,0.1,0.1522960001385285,0.2741328002493513,0.33505120030476276
20,0.21362317566581535,0.1,0.10451623174560085,0.18812921714208153,0.22993570984032188
21,0.18191281380478447,0.1,0.2638595458696124,0.47494718256530233,0.5804910009131473
22,0.1993653770576317,0.1,0.35897269600416193,0.6461508528074915,0.7897399312091563
23,0.3290718041506909,0.1,0.2064681783728542,0.37164272107113755,0.4542299924202793
24,0.7356840451199749,0.1,0.03146883364051695,0.056643900552930504,0.06923143400913728
25,0.5098886138042741,0.1,0.10958607876441337,0.19725494177594408,0.24108937328170943
26,0.10004827337345573,0.1,0.10503909133092526,0.18907036439566546,0.23108600092803558
27,0.691694785543226,0.1,0.16704199875658482,0.3006755977618527,0.3674923972644866
28,0.9646455818248691,0.1,0.41584487527303726,0.7485207754914671,0.914858725600682
29,0.33160650426227367,0.1,0.070724060872967,0.1273033095713406,0.1555929339205274
30,0.8625638003718983,0.1,0.07040285523789214,0.12672513942820585,0.1548862815233627
31,0.43510597164514403,0.1,0.24679158674649126,0.4442248561436843,0.5429414908422808
32,0.8086866189870963,0.1,0.12476410177566027,0.2245753831961885,0.2744810239064526
33,0.8709286324048466,0.1,0.17881522170116876,0.32186739906210377,0.3933934877425713
34,0.35400736331823046,0.1,0.435425742054651,0.7837663356983718,0.9579366325202323
35,0.5125909835408151,0.1,0.1275743391885641,0.22963381053941537,0.280663546214841
36,0.42356991949652045,0.1,0.06529468655892443,0.11753043580606397,0.14364831042963375
37,0.4371454920940865,0.1,0.46235719985040835,0.832242959730735,1.0171858396708984
38,0.025979480660838994,0.1,0.08264969309926239,0.1487694475786723,0.18182932481837727
39,0.4580730171304583,0.1,0.1339804568987809,0.24116482241780565,0.294757005177318
40,0.943720965225743,0.1,0.27028287412796426,0.4865091734303357,0.5946223230815214
41,0.45809005803895103,0.1,0.2895866043472453,0.5212558878250416,0.6370905295639397
42,0.9090341673334805,0.1,0.5660819902069568,1.0189475823725223,1.245380378455305
43,0.47874535076842584,0.1,0.4146305920616036,0.7463350657108865,0.9121873025355279
44,0.7946700603689951,0.1,0.307358285479461,0.5532449138630298,0.6761882280548142
45,0.465667820108138,0.1,0.7572451102812243,1.3630411985062039,1.6659392426186936
46,0.16742116177409738,0.1,0.3540311441526388,0.6372560594747498,0.7788685171358054
47,0.25733400264472617,0.1,0.12403324794854069,0.22325984630737325,0.27287314548678954
48,0.9748732002806317,0.1,0.6164001205892882,1.1095202170607188,1.356080265296434
49,0.5934177862503048,0.1,0.29451692266387586,0.5301304607949766,0.6479372298605269
50,0.9210155439727882,0.1,0.05737115916482362,0.10326808649668251,0.12621655016261196
51,0.06252356765922706,0.1,0.2595342648225201,0.4671616766805362,0.5709753826095443
52,0.5189550886559109,0.1,0.07025504357090942,0.12645907842763696,0.15456109585600072
53,0.043042422921631907,0.1,0.40137633913952075,0.7224774104511373,0.8830279461069457
54,0.7922846969976834,0.1,0.31650494507182736,0.5697089011292893,0.6963108791580203
55,0.3210521457278568,0.1,0.5701056151686331,1.0261901073035395,1.254232353370993
56,0.11436429207781507,0.1,0.03208059195096609,0.05774506551173896,0.0705773022921254
57,0.3414755895444967,0.1,0.3975567854416133,0.715602213794904,0.8746249279715493
58,0.835213776022288,0.1,0.3744863404124126,0.6740754127423426,0.8238699489073077
59,0.8435821641812262,0.1,0.7812495081727227,1.4062491147109009,1.71874891797999
60,0.3061718985028963,0.1,0.09579633315175987,0.17243339967316776,0.21075193293387173
61,0.15999741498572445,0.1,0.40328214353935443,0.725907858370838,0.8872207157865798
62,0.7870716466834042,0.1,0.31955748465602835,0.575203472380851,0.7030264662432624
63,0.31338962900738865,0.1,0.0809740899636279,0.14575336193453023,0.1781429979199814
64,0.4628451928104312,0.1,0.31233110661525787,0.5621959919074642,0.6871284345535673
65,0.4074337020548145,0.1,0.6178348329358456,1.1121026992845222,1.3592366324588605
66,0.6835377761863066,0.1,0.012358957593065378,0.022246123667517683,0.027189706704743834
67,0.18514970796932095,0.1,0.4463914124396916,0.8035045423914449,0.9820611073673217
68,0.573709864160182,0.1,0.22166980578991335,0.39900565042184405,0.4876735727378094
69,0.14943182459702337,0.1,0.11255113896185978,0.20259205013134762,0.24761250571609153
70,0.34079975239079036,0.1,0.3860411466700733,0.6948740640061319,0.8492905226741613
71,0.9069519532750354,0.1,0.27758185404435454,0.4996473372798382,0.61068007889758
72,0.7016296513184676,0.1,0.0619770854712888,0.11155875384831984,0.13634958803683536
73,0.9953894233111977,0.1,0.02907108009668158,0.05232794417402684,0.06395637621269948
74,0.2592881402449634,0.1,0.5417169134057079,0.9750904441302743,1.1917772094925576
75,0.5801970042666469,0.1,0.06923682720866593,0.12462628897559869,0.15232101985906507
76,0.6246601337608835,0.1,0.517938470499596,0.9322892468992727,1.1394646350991111
77,0.6330021385673164,0.1,0.6968639087878362,1.2543550358181053,1.5331005993332398
78,0.08144987206241922,0.1,0.3135637873704773,0.5644148172668592,0.6898403322150501
79,0.2091343758176773,0.1,0.10881372433224876,0.19586470379804777,0.2393901935309473
80,0.884600087123123,0.1,0.10040684042809923,0.18073231277057863,0.22089504894181833
81,0.5479225260294671,0.1,0.3113666749350778,0.56046001488314,0.6850066848571712
82,0.20193189103053027,0.1,0.17003703987473712,0.30606667177452684,0.3740814877244217
83,0.5659958308406909,0.1,0.3963532915300818,0.7134359247541473,0.87197724136618
84,0.7531608831228296,0.1,0.15300393209545562,0.2754070777718201,0.3366086506100024
85,0.4215003365544293,0.1,0.13193645413419644,0.2374856174415536,0.2902601990952322
86,0.5329834067309026,0.1,0.07659123353304073,0.13786422035947332,0.16850071377268963
87,0.5186150878417864,0.1,0.35330174268315395,0.6359431368296772,0.7772638339029387
88,0.5718864242804644,0.1,0.06021461156227519,0.10838630081209535,0.13247214543700545
89,0.34798690823011785,0.1,0.06269093261968561,0.1128436787154341,0.13792005176330835
90,0.8638736141710455,0.1,0.5086755583355173,0.915616005003931,1.119086228338138
91,0.2703498263884184,0.1,0.6174790648426458,1.1114623167167625,1.358453942653821
