student,p_i,v_i,e_i,I1,I2
1,0.16478225899905635,0.2,0.0020142388354008195,0.0032227821366413115,0.0048341732049619664
2,0.8387419981661861,0.2,0.035993798664087,0.0575900778625392,0.0863851167938088
3,0.4930853078814325,0.2,0.10524997193027875,0.16839995508844602,0.252599932632669
4,0.3248507392512642,0.2,0.47783810767501533,0.7645409722800246,1.1468114584200368
5,0.3797700659020705,0.2,0.4035880699146559,0.6457409118634495,0.9686113677951741
6,0.14147494743584726,0.2,0.5789832394882215,0.9263731831811545,1.3895597747717316
7,0.40198456480370387,0.2,0.02513945621105916,0.04022312993769466,0.06033469490654198
8,0.46164557140738455,0.2,0.26425562733961455,0.4228090037433833,0.634213505615075
9,0.36315284868334047,0.2,0.13682778711961888,0.2189244593913902,0.3283866890870853
10,0.2836051013245221,0.2,0.3598316013733551,0.5757305621973682,0.8635958432960523
11,0.5598101598722416,0.2,0.6452403726888946,1.0323845963022313,1.548576894453347
12,0.3107548252541429,0.2,0.25541567360942175,0.4086650777750748,0.6129976166626122
13,0.8573150700934171,0.2,0.7169728394102536,1.1471565430564057,1.7207348145846086
14,0.3000244540288518,0.2,0.5402424047992331,0.8643878476787731,1.2965817715181596
15,0.5640063584075634,0.2,0.2570149960918421,0.41122399374694735,0.6168359906204209
16,0.05729672775495309,0.2,0.06314777028800436,0.10103643246080699,0.15155464869121046
17,0.19235916785977258,0.2,0.4899254653714521,0.7838807445943234,1.175821116891485
18,0.6512621778091006,0.2,0.17561942652652268,0.2809910824424363,0.4214866236636544
19,0.6257898923952342,0.2,0.6397435159136722,1.0235896254618755,1.5353844381928132
20,0.45594295138440927,0.2,0.4205149094160874,0.6728238550657398,1.0092357825986096
21,0.69560464874551,0.2,0.1859163807749004,0.2974662092398407,0.44619931385976097
22,0.11846205030198503,0.2,0.09114235600005006,0.14582776960008012,0.21874165440012014
23,0.4936726315991608,0.2,0.9685730585930492,1.5497168937488788,2.324575340623318
24,0.7248197642124717,0.2,0.12245373691151347,0.19592597905842157,0.2938889685876323
25,0.11459171135855245,0.2,0.40260136812269964,0.6441621889963195,0.9662432834944791
26,0.24651987391756913,0.2,0.3180190103834094,0.5088304166134551,0.7632456249201826
27,0.2857239986342413,0.2,0.23617998495453796,0.37788797592726076,0.5668319638908911
28,0.40786861342011616,0.2,0.07475105285260093,0.1196016845641615,0.17940252684624222
29,0.22933022943413373,0.2,0.28826139107168736,0.4612182257146998,0.6918273385720496
30,0.5837967110176424,0.2,0.35572432623467,0.569158921975472,0.8537383829632079
31,0.37726398515952553,0.2,0.12268038073559766,0.19628860917695626,0.29443291376543435
32,0.6383656525144701,0.2,0.29719372680099443,0.4755099628815911,0.7132649443223866
33,0.13305613892810925,0.2,0.27527805307546227,0.44044488492073963,0.6606673273811094
34,0.3324213914497586,0.2,0.2251156393278756,0.360185022924601,0.5402775343869014
35,0.13411144760076715,0.2,0.16373385354910885,0.2619741656785742,0.39296124851786124
36,0.6721798347150396,0.2,0.269750238037488,0.4316003808599808,0.6474005712899712
37,0.5267301618020328,0.2,0.006592841110385758,0.010548545776617214,0.015822818664925818
38,0.4223106466379868,0.2,0.23381333533386114,0.3741013365341779,0.5611520048012667
39,0.1746114894113539,0.2,0.06802363137297229,0.10883781019675567,0.1632567152951335
