student,p_i,v_i,e_i,I1,I2
1,0.49704403879677295,0.4,0.5324297914562355,0.6389157497474826,1.4908034160774593
2,0.666189187355526,0.4,0.2837844733049284,0.34054136796591405,0.7945965252537994
3,0.8796581847046242,0.4,0.011652844816574193,0.01398341377988903,0.032627965486407735
4,0.32116660161130933,0.4,0.11498683891917892,0.1379842067030147,0.321963148973701
5,0.9048891472743483,0.4,0.2121335207476336,0.25456022489716035,0.5939738580933741
6,0.36394520985194734,0.4,0.4186949874871666,0.5024339849845999,1.1723459649640664
7,0.5275690968563805,0.4,0.36969628446081126,0.4436355413529735,1.0351495964902715
8,0.33797120623866284,0.4,0.47564872533371216,0.5707784704004546,1.331816430934394
9,0.5820682535429723,0.4,0.6766527718698507,0.8119833262438209,1.894627761235582
10,0.19025888701649118,0.4,0.16525057541319166,0.19830069049583,0.4627016111569366
11,0.6317851462345532,0.4,0.2706539906911949,0.32478478882943385,0.7578311739353456
12,0.3758860755735127,0.4,0.43756515345992164,0.525078184151906,1.2251824296877805
13,0.35201365689287684,0.4,0.4527782813183996,0.5433339375820795,1.2677791876915188
14,0.6458096433232812,0.4,0.3991324663668221,0.4789589596401865,1.1175709058271017
15,0.4721483726673718,0.4,0.2862880618260816,0.3435456741912979,0.8016065731130284
16,0.7626548650223209,0.4,0.04459672421429687,0.053516069057156244,0.12487082780003123
17,0.3829282353525897,0.4,0.5744622639375989,0.6893547167251187,1.6084943390252768
18,0.478357815879539,0.4,0.34213317492953366,0.4105598099154404,0.9579728898026941
19,0.25974256839810933,0.4,0.10433711800261222,0.12520454160313466,0.2921439304073142
20,0.21264725030922726,0.4,0.1948266023210474,0.23379192278525687,0.5455144864989326
21,0.8362280651064725,0.4,0.0636716398322745,0.0764059677987294,0.1782805915303686
22,0.6783049678775267,0.4,0.19755982042980047,0.23707178451576055,0.5531674972034413
23,0.23441204521275255,0.4,0.25695706247995137,0.30834847497594164,0.7194797749438638
24,0.7518291466556026,0.4,0.49391545541606363,0.5926985464992763,1.382963275164978
25,0.049601323260394126,0.4,0.5196350328135992,0.623562039376319,1.4549780918780777
26,0.15383604698435127,0.4,0.6840011309114655,0.8208013570937586,1.9152031665521034
27,0.290077481866561,0.4,0.5576081225767376,0.6691297470920852,1.5613027432148654
28,0.2169605780385262,0.4,0.16617507356013847,0.19941008827216616,0.46529020596838766
29,0.5858531370187232,0.4,0.025500414133519708,0.03060049696022365,0.07140115957385518
30,0.5277078263636081,0.4,0.38025542214933294,0.4563065065791995,1.0647151820181322
31,0.8007827497902956,0.4,0.2135581788158617,0.256269814579034,0.5979629006844127
32,0.21861562028760761,0.4,0.09310310071150427,0.11172372085380512,0.26068868199221196
33,0.25326332211729385,0.4,0.37104665298573924,0.4452559835828871,1.0389306283600699
34,0.8753631262051831,0.4,0.23131357675586953,0.27757629210704343,0.6476780149164346
35,0.6990411193741841,0.4,0.5979064561080926,0.7174877473297111,1.674138077102659
36,0.8391221488254434,0.4,0.3080551854039409,0.3696662224847291,0.8625545191310344
37,0.506190758262661,0.4,0.09156321854757554,0.10987586225709065,0.2563770119332115
38,0.32461919919033805,0.4,0.25257367817956305,0.30308841381547563,0.7072062989027765
39,0.6444619964983305,0.4,0.6855472131250406,0.8226566557500488,1.9195321967501136
40,0.3593699077515916,0.4,0.08226420869596082,0.09871705043515298,0.2303397843486903
41,0.3894236502166384,0.4,0.19467381256080846,0.23360857507297014,0.5450866751702637
42,0.14530761037481105,0.4,0.09856873226438964,0.11828247871726756,0.27599245034029096
43,0.7319479721215909,0.4,0.05670652340806859,0.06804782808968231,0.15877826554259203
44,0.6671207730796513,0.4,0.05581908688773735,0.06698290426528482,0.15629344328566458
45,0.6451976729640055,0.4,0.3374914525424262,0.4049897430509114,0.9449760671187932
46,0.18461083684546492,0.4,0.31717031813833235,0.3806043817659988,0.8880768907873305
47,0.7642540179314927,0.4,0.5943899980477179,0.7132679976572615,1.6642919945336099
48,0.4430156439366573,0.4,0.12622998331618404,0.15147597997942083,0.3534439532853153
49,0.6734597807229418,0.4,0.49072654209099675,0.5888718505091961,1.374034317854791
50,0.29217446605401665,0.4,0.2800418636397958,0.33605023636775494,0.7841172181914281
51,0.4551723203224671,0.4,0.28286800089350495,0.33944160107220595,0.7920304025018138
52,0.874836678558899,0.4,0.24869756411398025,0.2984370769367763,0.6963531795191447
53,0.6684512568409587,0.4,0.7928281060035688,0.9513937272042825,2.2199186968099927
54,0.48437296489511517,0.4,0.2953783517994467,0.354454022159336,0.8270593850384508
55,0.36237006341147804,0.4,0.2859178332960503,0.34310139995526034,0.8005699332289408
56,0.7815450103232702,0.4,0.3031619952981755,0.3637943943578106,0.8488535868348913
57,0.8249629310969728,0.4,0.2873455478229368,0.34481465738752415,0.804567533904223
58,0.5186787093496827,0.4,0.568341143637086,0.6820093723645032,1.5913552021838406
59,0.32262927745086334,0.4,0.5085342778997087,0.6102411334796505,1.4238959781191844
60,0.26958304804422095,0.4,0.0810838348131152,0.09730060177573822,0.22703473747672254
61,0.8014619656485352,0.4,0.285121882985578,0.34214625958269357,0.7983412723596184
62,0.3743604096828754,0.4,0.2679073746966049,0.3214888496359259,0.7501406491504937
63,0.39059131566105887,0.4,0.14304208993106396,0.17165050791727673,0.4005178518069791
64,0.6174204472298608,0.4,0.6303930368107378,0.7564716441728853,1.7651005030700657
65,0.3908242865998195,0.4,0.12736283039504204,0.15283539647405045,0.35661592510611767
66,0.5214883045751402,0.4,0.2328334208621588,0.27940010503459056,0.6519335784140446
67,0.7646095539747777,0.4,0.21918929905503726,0.2630271588660447,0.6137300373541043
68,0.5319457211987596,0.4,0.21057872181665188,0.25269446617998226,0.5896204210866253
69,0.4265205467822426,0.4,0.7855965121532102,0.9427158145838522,2.1996702340289884
70,0.29382566204130733,0.4,0.6097811827293527,0.7317374192752232,1.7073873116421874
71,0.3316708702800287,0.4,0.24297729715970096,0.2915727565916411,0.6803364320471627
72,0.0650164739707908,0.4,0.101476677408231,0.1217720128898772,0.2841346967430468
73,0.2263761349079232,0.4,0.33552336504636265,0.4026280380556352,0.9394654221298153
74,0.5210524633277325,0.4,0.24036158376382602,0.28843390051659124,0.6730124345387128
75,0.5711054208121129,0.4,0.0024028899264651876,0.002883467911758225,0.006728091794102525
76,0.705177286273152,0.4,0.2293987000429576,0.2752784400515491,0.6423163601202813
77,0.15043044419609014,0.4,0.2478398682205332,0.2974078418646398,0.6939516310174929
78,0.6605465948087053,0.4,0.09248146655421494,0.11097775986505792,0.2589481063518018
79,0.280232007279678,0.4,0.06758841963810003,0.08110610356572003,0.18924757498668007
80,0.6872934863392149,0.4,0.3015074880475508,0.36180898565706093,0.8442209665331422
