student,p_i,v_i,e_i,I1,I2
1,0.38497220761259077,0.2,0.30111312702517495,0.48178100324027995,0.7226715048604199
2,0.21601641377698094,0.2,0.042948551126560104,0.06871768180249617,0.10307652270374425
3,0.19266725683595476,0.2,0.32608659985952937,0.521738559775247,0.7826078396628705
4,0.7680031788535003,0.2,0.0394347278718289,0.06309556459492624,0.09464334689238935
5,0.5899352686279435,0.2,0.11023335711348585,0.17637337138157738,0.264560057072366
6,0.8226741310271901,0.2,0.1184677268459281,0.18954836295348498,0.2843225444302274
7,0.11069412085186098,0.2,0.6771526818094674,1.0834442908951478,1.6251664363427218
8,0.9569114704081421,0.2,0.33029015965098063,0.528464255441569,0.7926963831623535
9,0.7484280386406689,0.2,0.42350134782274096,0.6776021565163856,1.0164032347745782
10,0.1752901584464892,0.2,0.14166249044474144,0.22665998471158633,0.33998997706737943
11,0.8408900057790133,0.2,0.8002372111482264,1.2803795378371623,1.9205693067557434
12,0.6410750639237596,0.2,0.47089677542688835,0.7534348406830214,1.130152261024532
13,0.39811318280443947,0.2,0.583138949520276,0.9330223192324416,1.3995334788486624
14,0.7797472183356635,0.2,0.47520635362221997,0.760330165795552,1.140495248693328
15,0.3221982548632971,0.2,0.5998422984798107,0.9597476775676972,1.4396215163515458
16,0.8983183597406386,0.2,0.17932902974525583,0.2869264475924093,0.430389671388614
17,0.4550203453894191,0.2,0.3646435818215138,0.5834297309144221,0.8751445963716331
18,0.4477766523701487,0.2,0.8162469255111862,1.305995080817898,1.9589926212268467
19,0.6822577880444051,0.2,0.09263844006968887,0.1482215041115022,0.22233225616725327
20,0.5906480051620275,0.2,0.17912826416945904,0.2866052226711345,0.4299078340067017
21,0.20656681610700084,0.2,0.22119747136084988,0.3539159541773598,0.5308739312660397
22,0.5187426538196026,0.2,0.3397359576818823,0.5435775322910117,0.8153662984365175
23,0.9702542503948661,0.2,0.2674245713836033,0.42787931421376535,0.6418189713206479
24,0.04992708848257876,0.2,0.06467248032971484,0.10347596852754376,0.1552139527913156
25,0.6773344777984235,0.2,0.13393036610749695,0.21428858577199514,0.3214328786579927
26,0.14962766898723473,0.2,0.40264249280196107,0.6442279884831378,0.9663419827247065
27,0.904047177564373,0.2,0.1542055187719919,0.24672883003518706,0.3700932450527806
28,0.876157248249547,0.2,0.19824306940148706,0.31718891104237934,0.4757833665635689
29,0.49321763330195006,0.2,0.20828170919762212,0.33325073471619543,0.49987610207429306
30,0.46102009737143845,0.2,0.3954799870390363,0.6327679792624581,0.9491519688936871
31,0.10834776470909296,0.2,0.1507635702736058,0.24122171243776927,0.36183256865665386
32,0.08979296134713083,0.2,0.04332188169551566,0.06931501071282506,0.10397251606923757
33,0.409541221215656,0.2,0.03272333726040691,0.05235733961665106,0.07853600942497659
34,0.3314815326403987,0.2,0.15062782660662177,0.24100452257059485,0.36150678385589224
35,0.2494263048982268,0.2,0.8836913141065824,1.413906102570532,2.1208591538557977
36,0.48118049930487766,0.2,0.4235877668366341,0.6777404269386147,1.0166106404079218
37,0.5195767236009265,0.2,0.49360934005827706,0.7897749440932433,1.184662416139865
38,0.34898010015674985,0.2,0.4301290606053705,0.6882064969685928,1.0323097454528891
39,0.5477991449025432,0.2,0.22042474136921272,0.35267958619074036,0.5290193792861105
40,0.30667811038164083,0.2,0.06845837087904094,0.1095333934064655,0.16430009010969826
41,0.6689207762307008,0.2,0.13519936602054727,0.21631898563287566,0.32447847844931343
42,0.5625994685359696,0.2,0.00015737097708014292,0.0002517935633282287,0.000377690344992343
43,0.38643164229228627,0.2,0.3326775447536223,0.5322840716057957,0.7984261074086936
44,0.6033460010205975,0.2,0.03358372270396451,0.053733956326343216,0.08060093448951482
45,0.6302481083647957,0.2,0.13899413165094532,0.22239061064151253,0.3335859159622688
46,0.4399689736480177,0.2,0.5791668436285149,0.9266669498056239,1.3900004247084357
47,0.22949745481326234,0.2,0.1618992115134392,0.2590387384215027,0.38855810763225407
48,0.9262664196738579,0.2,0.5694313617895645,0.9110901788633033,1.366635268294955
49,0.28467167800318094,0.2,0.0830897388066214,0.13294358209059426,0.19941537313589136
50,0.18261585026969257,0.2,0.34980404822171307,0.559686477154741,0.8395297157321113
51,0.10035029372823606,0.2,0.306130870312466,0.4898093924999456,0.7347140887499184
52,0.6415749428568751,0.2,0.02920543518197928,0.046728696291166855,0.07009304443675027
53,0.4713685361975946,0.2,0.24572720862062314,0.39316353379299707,0.5897453006894955
54,0.9294595797964564,0.2,0.07317359819996087,0.1170777571199374,0.1756166356799061
55,0.3293542877116427,0.2,0.10519411575244239,0.16831058520390785,0.2524658778058617
56,0.37967850118573415,0.2,0.03462894468280012,0.05540631149248019,0.08310946723872027
57,0.09430861031260462,0.2,0.01034786313015254,0.016556581008244066,0.024834871512366095
58,0.546338393318067,0.2,0.4733143471304728,0.7573029554087566,1.1359544331131348
59,0.9579755046263874,0.2,0.6180781619823056,0.9889250591716889,1.4833875887575334
60,0.5692786764632631,0.2,0.48171202089012366,0.7707392334241979,1.1561088501362968
61,0.7731133363624695,0.2,0.11695080022048526,0.18712128035277642,0.28068192052916463
