student,p_i,v_i,e_i,I1,I2
1,0.6740480097678208,0.2,0.3193520770973467,0.5109633233557548,0.766444985033632
2,0.45929932879416807,0.2,0.32144299338844395,0.5143087894215104,0.7714631841322654
3,0.34742435901067237,0.2,0.2538990492561881,0.406238478809901,0.6093577182148514
4,0.13037721006003627,0.2,0.37367271070409114,0.5978763371265459,0.8968145056898187
5,0.3348059965931589,0.2,0.6758598955040518,1.0813758328064829,1.6220637492097243
6,0.7751438942875581,0.2,0.5645108775170253,0.9032174040272406,1.3548261060408608
7,0.4345737297541661,0.2,0.8241654384200202,1.3186647014720325,1.9779970522080483
8,0.27046539665048985,0.2,0.6094169017706238,0.9750670428329982,1.462600564249497
9,0.13550835191664873,0.2,0.04709507737420366,0.07535212379872586,0.11302818569808878
10,0.2985297619184948,0.2,0.11045243412157513,0.1767238945945202,0.2650858418917803
11,0.4958324207355047,0.2,0.457518303631124,0.7320292858097984,1.0980439287146975
12,0.5624076325686066,0.2,0.04348536239570408,0.06957657983312653,0.1043648697496898
13,0.8070227706065818,0.2,0.027130689557240684,0.043409103291585094,0.06511365493737764
14,0.723316934304104,0.2,0.6285728442864479,1.0057165508583166,1.508574826287475
15,0.8017523570889689,0.2,0.6768334323967347,1.0829334918347755,1.6244002377521631
16,0.13394136946445578,0.2,0.7066631932957467,1.1306611092731946,1.695991663909792
17,0.6207343891286656,0.2,0.2030236214478875,0.32483779431662,0.48725669147492995
18,0.38719933454701994,0.2,0.23456052682922404,0.37529684292675847,0.5629452643901377
19,0.6645852278172093,0.2,0.5448242128864936,0.8717187406183898,1.3075781109275846
20,0.2767884539307863,0.2,0.15194611134522001,0.24311377815235202,0.36467066722852803
21,0.20564047025511922,0.2,0.5088319131108269,0.814131060977323,1.2211965914659844
22,0.9138272190625076,0.2,0.4612629850743726,0.7380207761189962,1.1070311641784942
23,0.7912745803098142,0.2,0.37648857888541165,0.6023817262166586,0.903572589324988
24,0.6563722638264219,0.2,0.11462512175874988,0.18340019481399983,0.2751002922209997
25,0.603783723387711,0.2,0.30326959289433175,0.4852313486309308,0.7278470229463961
26,0.7446218219336737,0.2,0.22454296469442606,0.35926874351108173,0.5389031152666225
27,0.7480063614557436,0.2,0.5629946935260011,0.9007915096416017,1.3511872644624026
28,0.5371003812810775,0.2,0.0034296789460558225,0.0054874863136893165,0.008231229470533974
29,0.4902362169187057,0.2,0.4003699605339217,0.6405919368542747,0.9608879052814121
30,0.5516369756619904,0.2,0.5614291391954567,0.8982866227127307,1.347429934069096
31,0.12955480470732988,0.2,0.2861240254689692,0.45779844075035075,0.6866976611255261
32,0.5999594971930573,0.2,0.1706253831427465,0.2730006130283944,0.4095009195425916
33,0.9143996018037966,0.2,0.07648899822166173,0.12238239715465878,0.18357359573198814
34,0.38115650636293674,0.2,0.1950168410852688,0.3120269457364301,0.46804041860464507
35,0.397712788535612,0.2,0.2749346037373288,0.4398953659797261,0.6598430489695891
36,0.3384139750562627,0.2,0.18929029461128288,0.3028644713780526,0.4542967070670789
37,0.3009278053873333,0.2,0.3081842626699214,0.49309482027187423,0.7396422304078113
38,0.7740384723882796,0.2,0.40463548338421085,0.6474167734147374,0.971125160122106
39,0.47665765010649996,0.2,0.3244249218336903,0.5190798749339045,0.7786198124008568
40,0.5891051876986507,0.2,0.0864271806557707,0.13828348904923313,0.20742523357384965
41,0.5597444827907904,0.2,0.022821600214183613,0.036514560342693785,0.054771840514040666
42,0.29869400103831345,0.2,0.20108823881929877,0.32174118211087804,0.48261177316631704
43,0.49945913551668686,0.2,0.6407316448363399,1.025170631738144,1.5377559476072158
44,0.24444404159876565,0.2,0.0942369999363275,0.15077919989812402,0.226168799847186
45,0.27798583450385395,0.2,0.25611337140840884,0.40978139425345417,0.6146720913801812
46,0.3923668911814604,0.2,0.27766809919432656,0.44426895871092253,0.6664034380663837
47,0.413797372013656,0.2,0.09744132645678724,0.1559061223308596,0.23385918349628937
48,0.030595444177317133,0.2,0.30157109630418255,0.4825137540866921,0.7237706311300381
49,0.664137219330476,0.2,0.1979570394311957,0.3167312630899131,0.47509689463486965
50,0.49117647899830846,0.2,0.18450378106880927,0.29520604971009484,0.44280907456514224
51,0.10160048824448925,0.2,0.1242472502798706,0.19879560044779299,0.2981934006716894
52,0.5385200088631169,0.2,0.6517938726820751,1.0428701962913203,1.5643052944369802
53,0.4040521880054669,0.2,0.4246468458067273,0.6794349532907638,1.0191524299361454
54,0.3195356149848846,0.2,0.4581434796414361,0.7330295674262978,1.0995443511394465
55,0.6574133394176315,0.2,0.3688061483838537,0.590089837414166,0.8851347561212489
56,0.9678929201976973,0.2,0.4349402787183114,0.6959044459492983,1.0438566689239475
57,0.7682915447334475,0.2,0.18756833426817182,0.3001093348290749,0.45016400224361236
58,0.5311618204863359,0.2,0.03142560592164621,0.050280969474633945,0.07542145421195091
59,0.19208414021669318,0.2,0.18738170596133474,0.2998107295381356,0.4497160943072034
60,0.8272923597545088,0.2,0.22672236522781303,0.36275578436450084,0.5441336765467513
61,0.21807904118634797,0.2,0.1296562794288249,0.20745004708611986,0.31117507062917976
62,0.7150606867100971,0.2,0.31998326842178804,0.5119732294748609,0.7679598442122912
63,0.15197614982650443,0.2,0.7517667362420333,1.2028267779872532,1.8042401669808799
64,0.18312459241304074,0.2,0.19593401573497815,0.31349442517596504,0.47024163776394756
65,0.7949144408926385,0.2,0.3333797412331821,0.5334075859730913,0.800111378959637
66,0.21327936765919903,0.2,0.1108207075003424,0.17731313200054785,0.26596969800082176
67,0.8148331174722815,0.2,0.28483340093117715,0.4557334414898835,0.6836001622348251
68,0.3380009108760687,0.2,0.16807508379497912,0.26892013407196663,0.40338020110794987
69,0.4768979301492542,0.2,0.20593532328413372,0.329496517254614,0.4942447758819209
70,0.7912620370886856,0.2,0.2077895852362039,0.33246333637792624,0.4986950045668893
71,0.37247996277883977,0.2,0.04056419745492247,0.06490271592787596,0.09735407389181393
72,0.36526789801533777,0.2,0.1989026831024566,0.3182442929639306,0.4773664394458958
73,0.20073653222404597,0.2,0.055123598801086145,0.08819775808173784,0.13229663712260675
74,0.375529341880808,0.2,0.2667786056200442,0.4268457689920707,0.640268653488106
75,0.17772535555922775,0.2,0.17008303583873705,0.2721328573419793,0.4081992860129689
76,0.4345369665011311,0.2,0.1341448126778225,0.214631700284516,0.321947550426774
77,0.9754771665254864,0.2,0.5910562547239955,0.9456900075583928,1.4185350113375892
78,0.8546130114006341,0.2,0.43602790863111596,0.6976446538097856,1.0464669807146783
79,0.5012274530876858,0.2,0.8741243604002716,1.3985989766404348,2.097898464960652
80,0.47187986573473234,0.2,0.2923083633645566,0.46769338138329064,0.7015400720749358
81,0.4204773269096348,0.2,0.4907051038109541,0.7851281660975267,1.1776922491462898
82,0.8826002868420988,0.2,0.022655721911658197,0.036249155058653115,0.05437373258797967
83,0.18286849955811568,0.2,0.04049463389280029,0.06479141422848046,0.09718712134272069
84,0.8340414823092485,0.2,0.2147422952655561,0.3435876724248898,0.5153815086373347
85,0.59656259041635,0.2,0.04499011856417059,0.07198418970267294,0.10797628455400941
86,0.7004469849135169,0.2,0.1306290529917703,0.20900648478683248,0.3135097271802487
87,0.2542361171742922,0.2,0.3418255298163708,0.5469208477061933,0.82038127155929
88,0.5801838899738478,0.2,0.11922671468944604,0.19076274350311367,0.2861441152546705
89,0.5823091046953387,0.2,0.34078530357505843,0.5452564857200936,0.8178847285801402
90,0.3364410421768941,0.2,0.4107055217403268,0.657128834784523,0.9856932521767843
91,0.7350430157153498,0.2,0.17881430912944113,0.2861028946071058,0.4291543419106587
92,0.3951696478526294,0.2,0.18233244684175692,0.2917319149468111,0.4375978724202166
93,0.41796192556647255,0.2,0.31330430412771315,0.5012868866043411,0.7519303299065115
94,0.34495443804171444,0.2,0.07846148068515556,0.1255383690962489,0.18830755364437332
95,0.36854717469597276,0.2,0.010369048740427128,0.016590477984683407,0.024885716977025105
96,0.47236334909079897,0.2,0.3153084567953789,0.5044935308726063,0.7567402963089093
97,0.17496923974994427,0.2,0.011861810756201824,0.01897889720992292,0.028468345814884374
98,0.3355619290402553,0.2,0.6374016759480744,1.019842681516919,1.5297640222753786
99,0.7274069935096775,0.2,0.010157588474289603,0.016252141558863367,0.024378212338295045
100,0.9025520195647209,0.2,0.4750987828844958,0.7601580526151933,1.1402370789227898
